year,temperature,precipitation,elevation,slope,nightlight,population_density,road_density,mining_density,forest_area_percent,cropland_area_percent,impervious_area_percent,VHI,h3_index,latitude,longitude
2002,18.013034436962755,1763.546967832472,707.9181928698838,20.856415799455466,2.518464617063853,96.20439473352596,0.0,0.0,100.0,0.0,0.0,0.7286393911565697,85411ac3fffffff,24.50965372484989,114.26696742251468
2003,18.213009770471217,1347.7940348899049,707.9181928698838,20.856415799455466,2.0337456794615245,90.31207658537458,0.0,0.0,100.0,0.0,0.0,0.699971429283441,85411ac3fffffff,24.50965372484989,114.26696742251468
2004,17.95135791341312,1438.3336556335812,707.9181928698838,20.856415799455466,2.48835728579225,85.39334269896439,0.0,0.0,100.0,0.0,0.0,0.7242589063259541,85411ac3fffffff,24.50965372484989,114.26696742251468
2005,17.92651211218049,1621.1299955553927,707.9181928698838,20.856415799455466,2.0,132.24849485468633,0.0,0.0,100.0,0.0,0.0,0.6975120605563557,85411ac3fffffff,24.50965372484989,114.26696742251468
2006,18.084595493017844,2054.0370543204745,707.9181928698838,20.856415799455466,2.275513916681826,147.64507261894494,0.0,0.0,100.0,0.0,0.0,0.7165971264839485,85411ac3fffffff,24.50965372484989,114.26696742251468
2007,18.27507768257999,1391.4730061445723,707.9181928698838,20.856415799455466,2.5,148.1726550742107,0.0,0.0,100.0,0.0,0.0,0.7341204065188301,85411ac3fffffff,24.50965372484989,114.26696742251468
2008,17.650433689811337,1659.1696587649735,707.9181928698838,20.856415799455466,4.602692377660542,156.85348741289437,0.0,0.0,100.0,0.0,0.0,0.6321208105405498,85411ac3fffffff,24.50965372484989,114.26696742251468
2009,18.40627358097697,1306.6574994488851,707.9181928698838,20.856415799455466,2.6365290158268144,151.6971335246867,0.0,0.0,100.0,0.0,0.0,0.6704711645226639,85411ac3fffffff,24.50965372484989,114.26696742251468
2010,17.816924809355612,2070.836863942787,707.9181928698838,20.856415799455466,3.930143714753501,89.06723742204552,0.0,0.0,100.0,0.0,0.0,0.7048046218739479,85411ac3fffffff,24.50965372484989,114.26696742251468
2011,17.166515057191532,1378.0090611655671,707.9181928698838,20.856415799455466,3.016190649445152,68.0523716484799,0.0,0.0,100.0,0.0,0.0,0.7625664931199428,85411ac3fffffff,24.50965372484989,114.26696742251468
2012,17.536297233201083,2011.1079878024184,707.9181928698838,20.856415799455466,4.0,73.88337274149936,0.0,0.0,100.0,0.0,0.0,0.825203008429575,85411ac3fffffff,24.50965372484989,114.26696742251468
2013,17.902189744053942,1575.4970423339323,707.9181928698838,20.856415799455466,3.9565217391304346,66.85579625391492,0.0,0.0,100.0,0.0,0.0,0.8151574043232739,85411ac3fffffff,24.50965372484989,114.26696742251468
2014,18.506282202769,1335.173491000898,707.9181928698838,20.856415799455466,3.695724342136963,72.68604146928763,0.0,0.0,100.0,0.0,0.0,0.7924837151675658,85411ac3fffffff,24.50965372484989,114.26696742251468
2015,18.28127577525805,1880.187099511474,707.9181928698838,20.856415799455466,3.822183120287568,109.06214789511525,0.0,0.0,100.0,0.0,0.0,0.8331133168911029,85411ac3fffffff,24.50965372484989,114.26696742251468
2016,18.09837957496024,2260.2589494991853,707.9181928698838,20.856415799455466,2.7526324168755747,129.44493099334196,0.0,0.0,100.0,0.0,0.0,0.7318728401235516,85411ac3fffffff,24.50965372484989,114.26696742251468
2017,18.20360721282782,1320.804876385168,707.9181928698838,20.856415799455466,7.077710081408929,132.78395483289282,0.0,0.0,100.0,0.0,0.0,0.8337251272408159,85411ac3fffffff,24.50965372484989,114.26696742251468
2018,18.00684691497264,1537.506519761955,707.9181928698838,20.856415799455466,7.056965388578568,131.45572250123118,0.0,0.0,100.0,0.0,0.0,0.8249468668584098,85411ac3fffffff,24.50965372484989,114.26696742251468
2019,18.563556253440023,1964.6891901345427,707.9181928698838,20.856415799455466,6.742084198959181,142.84059149400858,0.0,0.0,100.0,0.0,0.0,0.827083910781077,85411ac3fffffff,24.50965372484989,114.26696742251468
2020,18.73701136334296,1304.7904091884989,707.9181928698838,20.856415799455466,7.255903333279138,141.7257257412462,0.0,0.0,100.0,0.0,0.0,0.8684642008205709,85411ac3fffffff,24.50965372484989,114.26696742251468
2021,18.73701136334296,1304.7904091884989,707.9181928698838,20.856415799455466,7.40102139994472,143.14298299865868,0.0,0.0,100.0,0.0,0.0,0.8328370107342293,85411ac3fffffff,24.50965372484989,114.26696742251468
2022,18.73701136334296,1304.7904091884989,707.9181928698838,20.856415799455466,7.546139466610303,144.56024025607113,0.0,0.0,100.0,0.0,0.0,0.839763871358352,85411ac3fffffff,24.50965372484989,114.26696742251468
2023,18.73701136334296,1304.7904091884989,707.9181928698838,20.856415799455466,7.691257533275886,145.9774975134836,0.0,0.0,100.0,0.0,0.0,0.8580136892067761,85411ac3fffffff,24.50965372484989,114.26696742251468
2024,18.73701136334296,1304.7904091884989,707.9181928698838,20.856415799455466,7.836375599941469,147.39475477089607,0.0,0.0,100.0,0.0,0.0,0.8598714794244899,85411ac3fffffff,24.50965372484989,114.26696742251468
2000,17.78779586039553,1830.0838151342668,491.8240080418912,18.55357127758309,3.263185251952076,304.1610814856194,0.0,0.0747330502679935,90.91955555555556,8.346,0.7346666666666666,0.7043099618190507,85411acbfffffff,24.64926893478149,114.31845300855674
2001,18.09076123343305,1855.104536090211,491.8240080418912,18.55357127758309,3.2043383669629395,316.20601311262953,0.0,0.0747330502679935,90.93022222222224,8.438444444444444,0.6315555555555555,0.6264517926074824,85411acbfffffff,24.64926893478149,114.31845300855674
2002,18.32241646784892,1773.7401748697202,491.8240080418912,18.55357127758309,3.229562685783601,315.9017623419816,0.0,0.0747330502679935,90.50666666666667,8.862,0.6315555555555555,0.6324146473026643,85411acbfffffff,24.64926893478149,114.31845300855674
2003,18.59333017625408,1309.0445055667972,491.8240080418912,18.55357127758309,2.55335820997395,317.29602584291257,0.0,0.0747330502679935,90.80555555555556,8.23688888888889,0.9577777777777776,0.6254611709485719,85411acbfffffff,24.64926893478149,114.31845300855674
2004,18.346191269382448,1425.6564850591612,491.8240080418912,18.55357127758309,2.870914692668392,325.1792073622209,0.0,0.0747330502679935,90.50355555555556,8.556,0.8373333333333334,0.6394750394635605,85411acbfffffff,24.64926893478149,114.31845300855674
2005,18.24001040682231,1588.5174545152368,491.8240080418912,18.55357127758309,2.291158911805297,320.29209674786864,0.0,0.0747330502679935,89.67866666666667,9.277555555555557,0.8377777777777777,0.6161253196434129,85411acbfffffff,24.64926893478149,114.31845300855674
2006,18.459326539522632,1974.8636243464573,491.8240080418912,18.55357127758309,2.4861288371214183,329.79755650409817,0.0,0.0747330502679935,89.66066666666667,9.177777777777775,1.0586666666666666,0.626665805620171,85411acbfffffff,24.64926893478149,114.31845300855674
2007,18.632931773222573,1352.155824437603,491.8240080418912,18.55357127758309,2.98692717406951,328.1724304350188,0.0,0.0747330502679935,89.85755555555556,8.995555555555557,1.0437777777777777,0.616229746091553,85411acbfffffff,24.64926893478149,114.31845300855674
2008,18.01418840538752,1614.30265783184,491.8240080418912,18.55357127758309,4.65630621111697,337.52173405861384,0.0,0.0747330502679935,89.42933333333333,9.526222222222222,0.9406666666666668,0.6377098287359093,85411acbfffffff,24.64926893478149,114.31845300855674
2009,18.776700738093936,1285.699127634765,491.8240080418912,18.55357127758309,3.6156621016918655,348.61091597615274,0.0,0.0747330502679935,89.35,9.70911111111111,0.8373333333333334,0.6305740606474722,85411acbfffffff,24.64926893478149,114.31845300855674
2010,18.148461331491795,2085.148943921985,491.8240080418912,18.55357127758309,4.070045264749414,376.9050100972368,0.0,0.0747330502679935,89.51555555555555,9.422,1.0622222222222222,0.6434907777222272,85411acbfffffff,24.64926893478149,114.31845300855674
2011,17.50491117359393,1363.124540371664,491.8240080418912,18.55357127758309,4.031666637393004,367.5584747694959,0.0,0.0747330502679935,89.15222222222222,9.723333333333333,1.1242222222222222,0.7215959699564064,85411acbfffffff,24.64926893478149,114.31845300855674
2012,17.838473076915083,1967.1824759078752,491.8240080418912,18.55357127758309,4.100925912712673,385.3891772368116,0.0,0.0747330502679935,88.544,10.12888888888889,1.2237777777777776,0.7218472934232444,85411acbfffffff,24.64926893478149,114.31845300855674
2013,18.2709382812143,1541.3624384540026,491.8240080418912,18.55357127758309,4.180368641636657,383.3865715144883,0.0,0.0747330502679935,88.4088888888889,10.22888888888889,1.3306666666666669,0.7335655173012855,85411acbfffffff,24.64926893478149,114.31845300855674
2014,18.8934977817434,1272.00252781329,491.8240080418912,18.55357127758309,4.702157331498575,380.3389816553736,0.0,0.0747330502679935,88.10733333333333,10.665333333333333,1.2273333333333332,0.695540462200597,85411acbfffffff,24.64926893478149,114.31845300855674
2015,18.605954563487263,1836.1609982116845,491.8240080418912,18.55357127758309,4.728029653626397,387.9451214044888,0.0,0.0747330502679935,88.03022222222222,10.639111111111111,1.124,0.7555303833611239,85411acbfffffff,24.64926893478149,114.31845300855674
2016,18.43371219505472,2238.786406573486,491.8240080418912,18.55357127758309,3.500069075197829,399.55442278821,0.0,0.0747330502679935,87.82377777777778,10.845555555555556,1.3306666666666669,0.6806126317565213,85411acbfffffff,24.64926893478149,114.31845300855674
2017,18.54009873806304,1327.6571037171047,491.8240080418912,18.55357127758309,7.828812317501472,402.9320758785519,0.0,0.0747330502679935,87.216,11.533555555555555,1.1475555555555557,0.7610502224366772,85411acbfffffff,24.64926893478149,114.31845300855674
2018,18.36254539329236,1490.2788507382024,491.8240080418912,18.55357127758309,7.66015535611129,409.081723281124,0.0,0.0747330502679935,86.51311111111112,11.503777777777778,1.6737777777777776,0.7527968763534469,85411acbfffffff,24.64926893478149,114.31845300855674
2019,18.893195073325,1835.5711914569808,491.8240080418912,18.55357127758309,7.134356767106971,411.75577701903023,0.0,0.0747330502679935,86.83333333333333,11.60711111111111,1.4566666666666666,0.7561117210351196,85411acbfffffff,24.64926893478149,114.31845300855674
2020,19.05908202298356,1268.790682534422,491.8240080418912,18.55357127758309,7.9193765071618705,415.5731552397751,0.0,0.0747330502679935,87.28288888888889,11.22577777777778,1.3468888888888888,0.7618686985193841,85411acbfffffff,24.64926893478149,114.31845300855674
2021,19.05908202298356,1268.790682534422,491.8240080418912,18.55357127758309,8.077764037305109,419.72888679217283,0.0,0.0747330502679935,87.28288888888889,11.22577777777778,1.3468888888888888,0.7586128820079907,85411acbfffffff,24.64926893478149,114.31845300855674
2022,19.05908202298356,1268.790682534422,491.8240080418912,18.55357127758309,8.236151567448346,423.8846183445706,0.0,0.0747330502679935,87.28288888888889,11.22577777777778,1.3468888888888888,0.77129692100531,85411acbfffffff,24.64926893478149,114.31845300855674
2023,19.05908202298356,1268.790682534422,491.8240080418912,18.55357127758309,8.394539097591583,428.04034989696834,0.0,0.0747330502679935,87.28288888888889,11.22577777777778,1.3468888888888888,0.7728938503136775,85411acbfffffff,24.64926893478149,114.31845300855674
2024,19.05908202298356,1268.790682534422,491.8240080418912,18.55357127758309,8.55292662773482,432.1960814493661,0.0,0.0747330502679935,87.28288888888889,11.22577777777778,1.3468888888888888,0.780004993869506,85411acbfffffff,24.64926893478149,114.31845300855674
2000,17.73803115215846,1867.8880008476613,699.9418123308982,20.153835276328007,3.178003296765518,113.35781735414824,0.0,0.0,97.685,0.7716666666666666,0.0,0.7708329586672124,85411acffffffff,24.63037909251735,114.1586106723795
2001,18.009298366293645,1890.877439677784,699.9418123308982,20.153835276328007,3.289541623882926,116.64834946554669,0.0,0.0,96.91166666666668,1.545,0.0,0.6927847369204031,85411acffffffff,24.63037909251735,114.1586106723795
2002,18.2249841183982,1827.8971807566545,699.9418123308982,20.153835276328007,3.1205336917810933,121.3573277744933,0.0,0.0,97.68166666666669,1.545,0.0,0.698469864228136,85411acffffffff,24.63037909251735,114.1586106723795
2003,18.47835023762352,1336.965947162676,699.9418123308982,20.153835276328007,2.408143294768128,117.32331408629666,0.0,0.0,98.455,0.7716666666666666,0.0,0.7011665897775142,85411acffffffff,24.63037909251735,114.1586106723795
2004,18.21908224355493,1447.966001853896,699.9418123308982,20.153835276328007,2.869911676518745,117.92430112458084,0.0,0.0,99.22833333333334,0.7716666666666666,0.0,0.6959333578635025,85411acffffffff,24.63037909251735,114.1586106723795
2005,18.163753368928205,1646.1634178354957,699.9418123308982,20.153835276328007,2.1903719166948483,114.75505152939046,0.0,0.0,97.68333333333334,2.316666666666667,0.0,0.6764379351161626,85411acffffffff,24.63037909251735,114.1586106723795
2006,18.368401197566048,1985.5033400806788,699.9418123308982,20.153835276328007,2.240980085853101,123.25495277603028,0.0,0.0,98.455,1.545,0.0,0.687452196394493,85411acffffffff,24.63037909251735,114.1586106723795
2007,18.57331423887103,1353.4396343533288,699.9418123308982,20.153835276328007,2.622986270101911,125.56315285674738,0.0,0.0,98.455,1.545,0.0,0.6623873753438484,85411acffffffff,24.63037909251735,114.1586106723795
2008,17.936954081206007,1602.6491029757017,699.9418123308982,20.153835276328007,5.260717967465253,109.93886235981836,0.0,0.0,98.455,1.545,0.0,0.6688599484653793,85411acffffffff,24.63037909251735,114.1586106723795
2009,18.68288877865304,1289.446224118451,699.9418123308982,20.153835276328007,2.948416610726853,108.2595122418056,0.0,0.0,98.455,1.545,0.0,0.649859157977081,85411acffffffff,24.63037909251735,114.1586106723795
2010,18.07454694320086,2140.521499480153,699.9418123308982,20.153835276328007,3.9205016796755854,97.17451033268878,0.0,0.0,98.455,1.545,0.0,0.6815907945570285,85411acffffffff,24.63037909251735,114.1586106723795
2011,17.45394961045737,1344.4742332129836,699.9418123308982,20.153835276328007,3.4192004261726177,94.27861164742532,0.0,0.0,98.455,1.545,0.0,0.7728354710547424,85411acffffffff,24.63037909251735,114.1586106723795
2012,17.781422310726523,2051.9235237351973,699.9418123308982,20.153835276328007,3.861741215583431,87.7948832593907,0.0,0.0,98.455,1.545,0.0,0.7614672292323506,85411acffffffff,24.63037909251735,114.1586106723795
2013,18.199138738362063,1564.2390101610138,699.9418123308982,20.153835276328007,4.038244391433813,87.67433799858526,0.0,0.0,97.68333333333334,2.316666666666667,0.0,0.773785556456348,85411acffffffff,24.63037909251735,114.1586106723795
2014,18.784576052746377,1307.6349404489172,699.9418123308982,20.153835276328007,3.7115496604022713,85.45419172896618,0.0,0.0,96.14,3.86,0.0,0.7545499001591717,85411acffffffff,24.63037909251735,114.1586106723795
2015,18.52130542856204,1921.5106542135773,699.9418123308982,20.153835276328007,4.007305815845393,88.65604121446655,0.0,0.0,95.55333333333331,4.446666666666666,0.0,0.8154381339304978,85411acffffffff,24.63037909251735,114.1586106723795
2016,18.362409524610925,2273.6201269063904,699.9418123308982,20.153835276328007,2.720128223754557,89.58762949558547,0.0,0.0,96.325,3.675,0.0,0.7314666077178463,85411acffffffff,24.63037909251735,114.1586106723795
2017,18.456334020340424,1368.6400150115649,699.9418123308982,20.153835276328007,7.392951342303252,93.53587136722712,0.0,0.0,96.325,3.675,0.0,0.8273079689933031,85411acffffffff,24.63037909251735,114.1586106723795
2018,18.267702300939096,1502.288610309139,699.9418123308982,20.153835276328007,7.037739285804075,94.95706362749138,0.0,0.0,96.91166666666668,3.0883333333333334,0.0,0.7818428488287504,85411acffffffff,24.63037909251735,114.1586106723795
2019,18.793592939926462,1876.0753354133544,699.9418123308982,20.153835276328007,6.564559818379439,92.22740291320032,0.0,0.0,96.91166666666668,3.0883333333333334,0.0,0.8120179749677581,85411acffffffff,24.63037909251735,114.1586106723795
2020,18.909352204241724,1350.1601033531424,699.9418123308982,20.153835276328007,7.467555288098512,93.32842714391845,0.0,0.0,96.40500000000002,3.595,0.0,0.8117319295554953,85411acffffffff,24.63037909251735,114.1586106723795
2021,18.909352204241724,1350.1601033531424,699.9418123308982,20.153835276328007,7.616906393860482,94.26171141535764,0.0,0.0,96.40500000000002,3.595,0.0,0.8053294082100647,85411acffffffff,24.63037909251735,114.1586106723795
2022,18.909352204241724,1350.1601033531424,699.9418123308982,20.153835276328007,7.766257499622453,95.19499568679682,0.0,0.0,96.40500000000002,3.595,0.0,0.7995887145319474,85411acffffffff,24.63037909251735,114.1586106723795
2023,18.909352204241724,1350.1601033531424,699.9418123308982,20.153835276328007,7.915608605384423,96.128279958236,0.0,0.0,96.40500000000002,3.595,0.0,0.8069410940768666,85411acffffffff,24.63037909251735,114.1586106723795
2024,18.909352204241724,1350.1601033531424,699.9418123308982,20.153835276328007,8.064959711146393,97.06156422967518,0.0,0.0,96.40500000000002,3.595,0.0,0.8197364391502202,85411acffffffff,24.63037909251735,114.1586106723795
2000,17.51806661543996,1927.7699671379964,721.6926824079577,24.95855913260132,3.1053812408097405,466.4460489911385,0.0,0.1036512242602213,99.52607142857144,0.3282142857142857,0.1457142857142857,0.7101628191464294,85411adbfffffff,24.52854048527685,114.4265657301617
2001,17.845508948162188,1882.631904182792,721.6926824079577,24.95855913260132,2.761780841640626,471.208704135952,0.0,0.1036512242602213,99.36107142857144,0.4932142857142856,0.1457142857142857,0.657548842591904,85411adbfffffff,24.52854048527685,114.4265657301617
2002,18.08350723709745,1775.9256821398226,721.6926824079577,24.95855913260132,2.8771417963446373,480.7217809584242,0.0,0.1036512242602213,99.28821428571428,0.5660714285714286,0.1457142857142857,0.6774527816578931,85411adbfffffff,24.52854048527685,114.4265657301617
2003,18.25425864836664,1385.4400902732618,721.6926824079577,24.95855913260132,2.1461709690731867,476.8402689926086,0.0,0.1036512242602213,99.36107142857144,0.4932142857142856,0.1457142857142857,0.6674511689273096,85411adbfffffff,24.52854048527685,114.4265657301617
2004,18.024926034693085,1480.580790010492,721.6926824079577,24.95855913260132,2.49720186459673,460.90051347009774,0.0,0.1036512242602213,99.36107142857144,0.4932142857142856,0.1457142857142857,0.6836837527694792,85411adbfffffff,24.52854048527685,114.4265657301617
2005,17.93579946321878,1665.3439447184453,721.6926824079577,24.95855913260132,2.06625385696187,524.2825894789609,0.0,0.1036512242602213,99.36107142857144,0.4932142857142856,0.1457142857142857,0.6574922252941403,85411adbfffffff,24.52854048527685,114.4265657301617
2006,18.12097035730681,2112.1382583342697,721.6926824079577,24.95855913260132,2.15490093955164,506.8515619350519,0.0,0.1036512242602213,99.36107142857144,0.4932142857142856,0.1457142857142857,0.6922865960869427,85411adbfffffff,24.52854048527685,114.4265657301617
2007,18.33131251418068,1446.5421581699636,721.6926824079577,24.95855913260132,2.5092089740220134,534.768736146164,0.0,0.1036512242602213,99.36107142857144,0.4932142857142856,0.1457142857142857,0.6805027019332287,85411adbfffffff,24.52854048527685,114.4265657301617
2008,17.673029122653368,1728.7317881030517,721.6926824079577,24.95855913260132,4.281272159552335,458.93534985012496,0.0,0.1036512242602213,99.36107142857144,0.4932142857142856,0.1457142857142857,0.6570246271256864,85411adbfffffff,24.52854048527685,114.4265657301617
2009,18.450563987386232,1339.3241922522504,721.6926824079577,24.95855913260132,2.804825800252154,438.36634851588286,0.0,0.1036512242602213,99.195,0.6592857142857144,0.1457142857142857,0.6731374545781785,85411adbfffffff,24.52854048527685,114.4265657301617
2010,17.863999956583026,2099.8627566282626,721.6926824079577,24.95855913260132,3.944237642977253,349.3852330463409,0.0,0.1036512242602213,99.36107142857144,0.4932142857142856,0.1457142857142857,0.6982031005129689,85411adbfffffff,24.52854048527685,114.4265657301617
2011,17.198061032152957,1465.402554491083,721.6926824079577,24.95855913260132,3.2085893461207027,424.0830658850936,0.0,0.1036512242602213,99.15928571428572,0.6592857142857144,0.1814285714285714,0.7364528489963079,85411adbfffffff,24.52854048527685,114.4265657301617
2012,17.565574195338897,2001.9860753672256,721.6926824079577,24.95855913260132,3.854677524330559,387.34288472673006,0.0,0.1036512242602213,99.32535714285714,0.4932142857142856,0.1814285714285714,0.7709236147356899,85411adbfffffff,24.52854048527685,114.4265657301617
2013,17.946565720907053,1648.709499815334,721.6926824079577,24.95855913260132,3.8906638548730657,389.08262065506017,0.0,0.1036512242602213,99.31428571428572,0.5042857142857142,0.1814285714285714,0.772642172496966,85411adbfffffff,24.52854048527685,114.4265657301617
2014,18.522761914409188,1393.1599324542544,721.6926824079577,24.95855913260132,3.86652107618882,390.2355502067463,0.0,0.1036512242602213,99.31428571428572,0.5042857142857142,0.1814285714285714,0.7594209082640788,85411adbfffffff,24.52854048527685,114.4265657301617
2015,18.324504497847247,1895.633572014508,721.6926824079577,24.95855913260132,4.074854142079651,377.9945387256208,0.0,0.1036512242602213,99.14821428571427,0.6699999999999999,0.1814285714285714,0.7920141350054625,85411adbfffffff,24.52854048527685,114.4265657301617
2016,18.1451517518417,2296.684323361869,721.6926824079577,24.95855913260132,3.0425101471706184,364.02481740427726,0.0,0.1036512242602213,99.31178571428572,0.5042857142857142,0.1814285714285714,0.7161232960678149,85411adbfffffff,24.52854048527685,114.4265657301617
2017,18.24594158853352,1348.4478733007174,721.6926824079577,24.95855913260132,7.410177012152658,377.4071214609047,0.0,0.1036512242602213,99.3475,0.5042857142857142,0.1457142857142857,0.8007373784195714,85411adbfffffff,24.52854048527685,114.4265657301617
2018,18.07112166085186,1572.5973611559205,721.6926824079577,24.95855913260132,7.24191383280725,372.7064498747033,0.0,0.1036512242602213,99.18142857142855,0.6703571428571429,0.1457142857142857,0.7746131903079548,85411adbfffffff,24.52854048527685,114.4265657301617
2019,18.611381714757588,2003.0368559551005,721.6926824079577,24.95855913260132,6.627800785288477,388.2891271912761,0.0,0.1036512242602213,99.18214285714284,0.6696428571428571,0.1457142857142857,0.7709944302248237,85411adbfffffff,24.52854048527685,114.4265657301617
2020,18.814540045230626,1324.456788888487,721.6926824079577,24.95855913260132,7.702661654168417,396.2970895246026,0.0,0.1036512242602213,99.23392857142858,0.6039285714285715,0.16,0.8288539417995445,85411adbfffffff,24.52854048527685,114.4265657301617
2021,18.814540045230626,1324.456788888487,721.6926824079577,24.95855913260132,7.856714887251786,400.2600604198486,0.0,0.1036512242602213,99.23392857142858,0.6039285714285715,0.16,0.7976902831680177,85411adbfffffff,24.52854048527685,114.4265657301617
2022,18.814540045230626,1324.456788888487,721.6926824079577,24.95855913260132,8.010768120335154,404.22303131509466,0.0,0.1036512242602213,99.23392857142858,0.6039285714285715,0.16,0.8120216820917631,85411adbfffffff,24.52854048527685,114.4265657301617
2023,18.814540045230626,1324.456788888487,721.6926824079577,24.95855913260132,8.164821353418523,408.1860022103407,0.0,0.1036512242602213,99.23392857142858,0.6039285714285715,0.16,0.8128469008406451,85411adbfffffff,24.52854048527685,114.4265657301617
2024,18.814540045230626,1324.456788888487,721.6926824079577,24.95855913260132,8.318874586501892,412.1489731055867,0.0,0.1036512242602213,99.23392857142858,0.6039285714285715,0.16,0.8174759624923884,85411adbfffffff,24.52854048527685,114.4265657301617
2000,16.70452792400414,2459.076557983224,710.6440111299148,21.313495552963968,2.81533773179461,74.86759872810757,0.0,0.0,100.0,0.0,0.0,0.6053723178092616,85418187fffffff,27.18893793487226,116.0438306550239
2001,17.116904586869964,2360.592515245148,710.6440111299148,21.313495552963968,2.818479405315871,57.1277160677864,0.0,0.0,100.0,0.0,0.0,0.5519469405649132,85418187fffffff,27.18893793487226,116.0438306550239
2002,17.378818278899473,2673.632400063898,710.6440111299148,21.313495552963968,2.5,60.62742866137692,0.0,0.0,100.0,0.0,0.0,0.5475543539588834,85418187fffffff,27.18893793487226,116.0438306550239
2003,17.741702137511822,1543.9956350242774,710.6440111299148,21.313495552963968,2.0,58.64057916198049,0.0,0.0,100.0,0.0,0.0,0.5710291160547158,85418187fffffff,27.18893793487226,116.0438306550239
2004,17.366818446385764,1845.7401720067385,710.6440111299148,21.313495552963968,2.174890598177297,61.87763564049516,0.0,0.0,100.0,0.0,0.0,0.5384734802366786,85418187fffffff,27.18893793487226,116.0438306550239
2005,16.96773945489707,2354.86727801036,710.6440111299148,21.313495552963968,2.0,64.48429234962596,0.0,0.0,100.0,0.0,0.0,0.4665831541686711,85418187fffffff,27.18893793487226,116.0438306550239
2006,17.407346731388714,2055.7412852250536,710.6440111299148,21.313495552963968,2.288804642685637,63.73334388501846,0.0,0.0,100.0,0.0,0.0,0.5595258709121914,85418187fffffff,27.18893793487226,116.0438306550239
2007,17.922291972002824,1570.842619672824,710.6440111299148,21.313495552963968,2.428323638863734,74.97048747559728,0.0,0.0,100.0,0.0,0.0,0.5604734333067226,85418187fffffff,27.18893793487226,116.0438306550239
2008,17.055233383054997,1997.129022821561,710.6440111299148,21.313495552963968,3.927177337705935,71.64182776840879,0.0,0.0,100.0,0.0,0.0,0.4868673472399443,85418187fffffff,27.18893793487226,116.0438306550239
2009,17.537306687408318,1740.3641331955089,710.6440111299148,21.313495552963968,2.5200231487442,70.01111964321166,0.0,0.0,100.0,0.0,0.0,0.5525570642981021,85418187fffffff,27.18893793487226,116.0438306550239
2010,17.20800695319616,2517.209775276825,710.6440111299148,21.313495552963968,3.094472385686682,64.57913065479909,0.0,0.0,100.0,0.0,0.0,0.5636242804454082,85418187fffffff,27.18893793487226,116.0438306550239
2011,16.798248134462654,1528.441081591364,710.6440111299148,21.313495552963968,3.0,67.3715595471971,0.0,0.0,100.0,0.0,0.0,0.6189394675144276,85418187fffffff,27.18893793487226,116.0438306550239
2012,16.695136680822316,2769.4653711132137,710.6440111299148,21.313495552963968,3.904507828550756,75.26231654465344,0.0,0.0,100.0,0.0,0.0,0.535965188841557,85418187fffffff,27.18893793487226,116.0438306550239
2013,17.706352927164346,1571.384396350236,710.6440111299148,21.313495552963968,4.4929300646197925,62.47715381266536,0.0,0.0,100.0,0.0,0.0,0.6406072748848345,85418187fffffff,27.18893793487226,116.0438306550239
2014,17.617619763789605,2129.6847794053624,710.6440111299148,21.313495552963968,3.359521917081421,61.10646778091398,0.0,0.0,100.0,0.0,0.0,0.6925594130507965,85418187fffffff,27.18893793487226,116.0438306550239
2015,17.24201874301633,2999.588822657913,710.6440111299148,21.313495552963968,3.8311355645767686,61.693977774740524,0.0,0.0,100.0,0.0,0.0,0.6803461534234124,85418187fffffff,27.18893793487226,116.0438306550239
2016,17.70687277021301,2640.2713722992494,710.6440111299148,21.313495552963968,2.0729446057546075,64.56410516938986,0.0,0.0,100.0,0.0,0.0,0.6051091849043158,85418187fffffff,27.18893793487226,116.0438306550239
2017,17.766640971467496,1793.0535349230329,710.6440111299148,21.313495552963968,7.212593288874388,65.73099118865102,0.0,0.0,100.0,0.0,0.0,0.7740504533203358,85418187fffffff,27.18893793487226,116.0438306550239
2018,17.457437614756543,1745.2026595744244,710.6440111299148,21.313495552963968,7.113448112003469,69.51571628685333,0.0,0.0,100.0,0.0,0.0,0.7413927905688954,85418187fffffff,27.18893793487226,116.0438306550239
2019,17.844596429594674,2125.275800570982,710.6440111299148,21.313495552963968,6.351064452744603,65.02273034544456,0.0,0.0,100.0,0.0,0.0,0.6913868129315786,85418187fffffff,27.18893793487226,116.0438306550239
2020,17.818571740426933,1942.3388930966755,710.6440111299148,21.313495552963968,7.384992162713658,65.6878485077006,0.0,0.0,100.0,0.0,0.0,0.7249128397507504,85418187fffffff,27.18893793487226,116.0438306550239
2021,17.818571740426933,1942.3388930966755,710.6440111299148,21.313495552963968,7.532692005967931,66.3447269927776,0.0,0.0,100.0,0.0,0.0,0.7290802799895127,85418187fffffff,27.18893793487226,116.0438306550239
2022,17.818571740426933,1942.3388930966755,710.6440111299148,21.313495552963968,7.680391849222205,67.00160547785461,0.0,0.0,100.0,0.0,0.0,0.725341882732975,85418187fffffff,27.18893793487226,116.0438306550239
2023,17.818571740426933,1942.3388930966755,710.6440111299148,21.313495552963968,7.828091692476478,67.65848396293161,0.0,0.0,100.0,0.0,0.0,0.7379192182491636,85418187fffffff,27.18893793487226,116.0438306550239
2024,17.818571740426933,1942.3388930966755,710.6440111299148,21.313495552963968,7.975791535730751,68.31536244800861,0.0,0.0,100.0,0.0,0.0,0.7358179491244224,85418187fffffff,27.18893793487226,116.0438306550239
